0,u,v,w
-20_-2_2',0.0398569368347963,0.058225494542032,0.0374580981748613
-20_-2_3',0.0411552326392225,0.055282186203156,0.0346720381308665
-20_-2_4',0.0452261021186545,0.0577337347438813,0.0387701879891948
-20_-2_5',0.0512099401243325,0.0612460464699538,0.0439914182222712
-20_-2_6',0.0579327239361263,0.0695881451292289,0.0441742132817232
-20_-2_7',0.0697955776630474,0.0713395084959119,0.0533921608052281
-20_-2_8',0.0788982320134489,0.0825038185800012,0.0579757232435624
-20_-2_9',0.0861627638477057,0.0907147082472606,0.0550426947128561
-20_-2_10',0.0939073879893782,0.193587398239272,0.11026298790614
-20_-2_11',0.169721913365355,0.351513080270479,0.176521452941771
-20_-2_12',0.444582531070295,0.786209259911361,0.394911007775802
-20_-2_13',0.451535551927879,0.70955457087867,0.628581910949824
-20_-2_14',0.409260015149293,0.724217990812666,0.276483448481008
-20_-1_-15',0.0548010762171693,0.0984856147513606,0.091292826539721
-20_-1_-14',0.0481557047819187,0.100656604802026,0.0948336596633352
-20_-1_-13',0.0382771678788542,0.0843488234846142,0.0747509987622404
-20_-1_-12',0.0425035494650536,0.0777121869975323,0.0645746208200589
-20_-1_-11',0.0384276665436556,0.0805412910472605,0.0642474990345339
-20_-1_-10',0.0321708404560498,0.0772834893257097,0.0606064687291835
-20_-1_-9',0.0358238182698925,0.0727281909313966,0.049367351514406
-20_-1_-8',0.0405062360974069,0.0737441832747676,0.0519134998957428
-20_-1_-7',0.0356983594500221,0.0754183962215908,0.0530646302202738
-20_-1_-6',0.0329661330941052,0.0685659509808462,0.0493382703018188
-20_-1_-5',0.0327452541917939,0.0644197206081377,0.0466086649784906
-20_-1_-4',0.0339195395580768,0.062455644089189,0.0438471712115451
-20_-1_-3',0.033956291960708,0.0603039120458805,0.0405920564571182
-20_-1_-2',0.0346203885055266,0.0623712842051782,0.038262135051391
-20_-1_-1',0.0315902281544764,0.0628343293785499,0.036095951164011
-20_-1_0',0.0357951650369742,0.062998298876304,0.0355417450483567
-20_-1_1',0.0364379100693811,0.0639892748757212,0.0388664337512003
-20_-1_2',0.0380238381594672,0.0622339289251997,0.0394646618912747
-20_-1_3',0.0414247889851144,0.0641300934131409,0.0393353903970283
-20_-1_4',0.047751108458654,0.0638424880783037,0.0432526557679629
-20_-1_5',0.059372075315491,0.076130176932808,0.0464376531447849
-20_-1_6',0.0509112729524508,0.0698584394919513,0.0418505208295545
-20_-1_7',0.0740324654982174,0.0806629143301611,0.0525526297610564
-20_-1_8',0.0660505140841388,0.091077785477068,0.0541022877926374
-20_-1_9',0.0747987610542832,0.112991388172614,0.0614831048359563
-20_-1_10',0.153027909236573,0.235833202084753,0.138093545956047
-20_-1_11',0.160039905860269,0.307144670943334,0.18264503191096
-20_-1_12',0.187080811415815,0.422685083720729,0.149002550313744
-20_-1_13',0.285086634833413,0.58599896311171,0.226438093394552
-20_-1_14',0.283115802898037,0.736499222720694,0.485469177677704
-20_0_-15',0.062468763102047,0.101116360948459,0.0972430981570716
-20_0_-14',0.0556865794255245,0.0953637707381574,0.0867830551122374
-20_0_-13',0.0425250136489089,0.0942473579958849,0.0796260788708625
-20_0_-12',0.0445984235872908,0.0831725251967896,0.0673743564459301
-20_0_-11',0.0519346558785604,0.0804261751761787,0.0599559231299739
-20_0_-10',0.0382642955628557,0.085720364043219,0.0631835097946204
-20_0_-9',0.0501273205967806,0.0853798036067655,0.0562084451210604
-20_0_-8',0.0439123674815959,0.0803645960355102,0.0561680972056691
-20_0_-7',0.0383330798572637,0.0786247283989342,0.0544405752327709
-20_0_-6',0.0426795724702658,0.0828696835383675,0.0552243141140561
-20_0_-5',0.0346923425467428,0.0723512391589419,0.0486963827968299
-20_0_-4',0.0335246507576583,0.0694245510914118,0.0456671815969897
-20_0_-3',0.0361221444367973,0.0670783453135388,0.0428283881154111
-20_0_-2',0.033978484858097,0.0676002688349746,0.0395915934996723
-20_0_-1',0.0362640917374303,0.0675681244220495,0.0433160941006761
-20_0_0',0.0398297816983954,0.0742079439114247,0.0414760321282361
-20_0_1',0.0443380661212619,0.0712130167632206,0.0393435143711543
-20_0_2',0.0423357617171988,0.068854452112593,0.0358853472122301
-20_0_3',0.0466941396776074,0.0705659697559324,0.039504420858947
-20_0_4',0.0509958916201214,0.0728474370596191,0.0403962638566802
-20_0_5',0.0524561376511194,0.0787691052624273,0.0448700808725834
-20_0_6',0.0474986464628507,0.0788621809577451,0.0418866305830824
-20_0_7',0.0445722436845517,0.0922850438904332,0.0507280729412019
-20_0_8',0.0540708242361876,0.106873759380111,0.0575093622566868
-20_0_9',0.09521207272495,0.185147111378981,0.08191163002089
-20_0_10',0.158574802883595,0.238195469336744,0.0779895855902788
-20_0_11',0.187063651294605,0.316718196730956,0.120068332272167
-20_0_12',0.183592214301961,0.331340792184518,0.1343076214244
-20_0_13',0.453016320673852,0.67970184151177,0.242713896645824
-20_0_14',0.270692346376322,0.539007264688258,0.197400842975953
-20_1_-15',0.0516100869344333,0.118001405675357,0.0949717375821025
-20_1_-14',0.049198363050007,0.100506676404014,0.0829151381181647
-20_1_-13',0.0466022967984465,0.104426993788828,0.0717036705796437
-20_1_-12',0.0455446228575294,0.0937885883797167,0.0719367153724051
-20_1_-11',0.0455832435754119,0.0877220740638529,0.0658703773708987
-20_1_-10',0.0505774232161756,0.0910226874885135,0.0642989211590849
-20_1_-9',0.0534211032883962,0.093277850659688,0.0618102575134861
-20_1_-8',0.0753431343318128,0.0921227477360554,0.0622390671142574
-20_1_-7',0.045632979665475,0.0841354890704185,0.0652750390868223
-20_1_-6',0.0500617571726683,0.0848866512347602,0.052583671807936
-20_1_-5',0.0438107841942096,0.0814587267442603,0.0574760427048319
-20_1_-4',0.0377879343279232,0.0732712135468181,0.0478541035978258
-20_1_-3',0.0379867639339926,0.0770454099241487,0.0489207213257547
-20_1_-2',0.0410548888084478,0.0771509748453659,0.0464220855718647
-20_1_-1',0.039164542590059,0.0784522991790599,0.0417567055641319
-20_1_0',0.0427067038133276,0.0758131719796873,0.0410436781134575
-20_1_1',0.040748027923004,0.0776651188808747,0.0405446992967971
-20_1_2',0.0409941198294336,0.0718445310153747,0.0385603266921492
-20_1_3',0.0583561561438048,0.0767772802569123,0.0388839029140846
-20_1_4',0.051428790760799,0.0856503264236597,0.0398790695153909
-20_1_5',0.0561855205110418,0.0898403258794851,0.0428546541693006
-20_1_6',0.0533167858151144,0.0876767883579665,0.0422815630384318
-20_1_7',0.0559153432608027,0.100914574101443,0.0511256768160161
-20_1_8',0.0675757825275102,0.125630780819503,0.0623334458068983
-20_1_9',0.110976721911049,0.222545353667012,0.0705776266075235
-20_1_10',0.113240960721751,0.266036229257929,0.0920409973065545
-20_1_11',0.162941225259189,0.300898676234773,0.108753029108048
-20_1_12',0.19036331322082,0.303551753311977,0.193624285877656
-20_1_13',0.280905424970358,0.579083689339683,0.226088871415153
-20_1_14',0.458641308489322,0.602169625055293,0.313278254126336
-20_2_-15',0.0484723401328521,0.124851754411218,0.0986831655980365
-20_2_-14',0.0613966671506569,0.12041593999747,0.104013942652804
-20_2_-13',0.0538738729439622,0.109634430443533,0.0780781171801125
-20_2_-12',0.0516584919118145,0.112435590255929,0.0763551580009922
-20_2_-11',0.0464919796142566,0.100096916198553,0.0678952415715047
-20_2_-10',0.0507901318713685,0.101010464090063,0.0674797636121607
-20_2_-9',0.0502094513673474,0.103225526012348,0.0658457299686172
-20_2_-8',0.0556069796756487,0.104065890661444,0.0677271967997265
-20_2_-7',0.0628751708248908,0.10000714413146,0.0679471983936595
-20_2_-6',0.0540732275974682,0.094282049197316,0.0654410550113467
-20_2_-5',0.063347879958568,0.0981123428568739,0.0629534354863957
-20_2_-4',0.0441500966493248,0.0890353097000147,0.0540987123884563
-20_2_-3',0.048185813625993,0.0864097487314376,0.0498383091566744
-20_2_-2',0.0521155181421973,0.0901000028362143,0.0548486072554365
-20_2_-1',0.045583605194449,0.0878247347888802,0.0461653500942911
-20_2_0',0.0473738191832563,0.0909095285964704,0.047776131574079
-20_2_1',0.0460489551878811,0.0899781329248397,0.0464380722062366
-20_2_2',0.0418788489988083,0.0779446057970411,0.0375052241066537
-20_2_3',0.054320987756292,0.0820142474224615,0.0410005214147885
-20_2_4',0.0589934871660677,0.0906728092298951,0.0443432063388827
-20_2_5',0.0567961116858043,0.0935601430054959,0.047430147504261
-20_2_6',0.0571018187527985,0.118293183537938,0.0518716950250744
-20_2_7',0.0608686679536018,0.10632849365757,0.0527503066576768
-20_2_8',0.135711913087651,0.152080441222033,0.0835679394379586
-20_2_9',0.118780785062512,0.239739255409177,0.109302964807146
-20_2_10',0.129005610801748,0.211300734445123,0.121160813089417
-20_2_11',0.122473707746159,0.272328339261202,0.12372364506381
-20_2_12',0.124379866552769,0.256129409539299,0.0950005968369214
-20_2_13',0.17419041563451,0.312340841950431,0.133287543509848
-20_2_14',0.316211663706404,0.678428156852741,0.240247061471033
-20_3_-15',0.06927995111534,0.163205147044921,0.107569982467403
-20_3_-14',0.0610555958999715,0.143726958969764,0.0936242962529638
-20_3_-13',0.0560829897201466,0.134065480834862,0.082979091553853
-20_3_-12',0.053770414830154,0.127123837722116,0.0727210976380628
-20_3_-11',0.0562013874163853,0.114302049033346,0.0674682886377044
-20_3_-10',0.059009347976438,0.116248121716705,0.0678415948585365
-20_3_-9',0.0618605831216802,0.119707737258395,0.0705328982582344
-20_3_-8',0.0612520426026143,0.117471929948947,0.0749426808708588
-20_3_-7',0.0533965979737942,0.121836243353968,0.0717823824279996
-20_3_-6',0.0685803539313193,0.116225580291821,0.0721373306320061
-20_3_-5',0.0555222832660144,0.102390423856134,0.0607150727771976
-20_3_-4',0.0450565832716027,0.0973114182150306,0.0569151119714499
-20_3_-3',0.0427293648997094,0.0942560991198657,0.0563643303094604
-20_3_-2',0.0492423738907221,0.097152409983458,0.0520415190409161
-20_3_-1',0.0536935686807285,0.0981276778483894,0.0545153819094118
-20_3_0',0.054633449329132,0.0964739416182626,0.0488905716676001
-20_3_1',0.0494785051195697,0.090028678980679,0.0445125599227569
-20_3_2',0.0518435756393415,0.088844067602935,0.0470801605148135
-20_3_3',0.0513372676623837,0.0915489568948159,0.0486026801021189
-20_3_4',0.0541860722550057,0.0990055700331389,0.0440164608245504
-20_3_5',0.075816828327499,0.105208492172001,0.0477495930830295
-20_3_6',0.057078007860077,0.120721100306983,0.0512909168725687
-20_3_7',0.0710840248762723,0.13597002021628,0.0675456812245226
-20_3_8',0.0847637687535484,0.172191720408712,0.0835657267750222
-20_3_9',0.121011790522852,0.191086152360565,0.0980006720463403
-20_3_10',0.107388241108272,0.220450937562463,0.0711846073080496
-20_3_11',0.109091677109357,0.23392695628757,0.0883276993364443
-20_3_12',0.0975255062226164,0.200033243128301,0.0832651495108966
-20_3_13',0.118778968308194,0.246234451830689,0.0882807981376772
-20_3_14',0.223929486833092,0.509645029973527,0.173077207459066
-20_4_-15',0.0863615862610274,0.205403542416747,0.132149132448933
-20_4_-14',0.0720923594290466,0.169502586707432,0.0962410355436936
-20_4_-13',0.071600026785985,0.141874050573849,0.0836455870514977
-20_4_-12',0.0631943523591482,0.142253470493142,0.0679820575782556
-20_4_-11',0.0594310106367553,0.12942309000061,0.0704957670751244
-20_4_-10',0.0577595820972252,0.130588141441829,0.0686968923212014
-20_4_-9',0.0628539214434797,0.122886748164189,0.0702671838984389
-20_4_-8',0.0703518360290125,0.143023841437684,0.0756437322814612
-20_4_-7',0.0600839816306028,0.135802729074444,0.0841393145060645
-20_4_-6',0.0634526804012791,0.128196208660194,0.0732637659013163
-20_4_-5',0.0623302466215799,0.125164820428132,0.0677151999140945
-20_4_-4',0.0576062287204132,0.116126121301428,0.0614544261465828
-20_4_-3',0.0485685280339032,0.103943916104153,0.0564386907745051
-20_4_-2',0.0658474730321829,0.114100624043798,0.0543979606513325
-20_4_-1',0.0517199766103117,0.104902338382589,0.0506242985893824
-20_4_0',0.052922607473286,0.106330142833809,0.0472762280735884
-20_4_1',0.0538034057747552,0.102078870807223,0.0464284514393443
-20_4_2',0.0543478974569913,0.0878375697965359,0.0391225384141695
-20_4_3',0.0531643209513403,0.0979100635771671,0.0385415351792839
-20_4_4',0.0605628999303809,0.112390549507735,0.0493400396490933
-20_4_5',0.0562867955260357,0.114803120996238,0.0445346015690265
-20_4_6',0.0874323045238505,0.128894656578113,0.0593022998832713
-20_4_7',0.100878793430303,0.150670715201556,0.0796465980216204
-20_4_8',0.128617728736984,0.216143035894402,0.0730799989088512
-20_4_9',0.109065559347767,0.225468018460298,0.101862872041041
-20_4_10',0.117411159363568,0.263238629925073,0.0943587351327494
-20_4_11',0.108593646220856,0.203160239391928,0.0946723203436894
-20_4_12',0.0991960769727051,0.190738709971799,0.104536995302085
-20_4_13',0.146116351815957,0.25274678512542,0.111192790881624
-20_4_14',0.157521262868188,0.286842363348988,0.181130834801141
-19_-15_-12',0.099454764128608,0.165165584685004,0.275134440997192
-19_-15_-11',0.0719893173496938,0.145189497882784,0.195695351317767
-19_-15_-10',0.0592610776423623,0.0903334365133814,0.13884860217874
-19_-15_-9',0.0620572773666939,0.0716649719691209,0.0826520725197809
-19_-15_-8',0.0627045435704868,0.0575235738012537,0.0559700713272178
-19_-15_-7',0.0658608978342889,0.0441377195047332,0.0467322102008311
-19_-15_-6',0.036293036383108,0.0359687743974745,0.0390484971125586
-19_-15_-5',0.0267035564369812,0.0303138614661425,0.0328210674381428
-19_-15_-4',0.020646903948804,0.0303538959242742,0.0306035750761315
-19_-15_-3',0.0211480854472779,0.0287449966627178,0.0287801072004238
-19_-15_-2',0.0161473967472068,0.0294996238536926,0.0264040167242353
-19_-15_-1',0.0181894429661139,0.0299476800273208,0.0276850777193305
-19_-15_0',0.0225477464517755,0.0323662876429821,0.0256394424377162
-19_-15_1',0.020205274793635,0.0326383098446531,0.0270007179516863
-19_-15_2',0.0228346908109177,0.0361329627660323,0.0310657894906949
-19_-15_3',0.032995343029953,0.0328163407824906,0.0303359758407446
-19_-15_4',0.0306441452872888,0.0315606191104435,0.0266465205169275
-19_-15_5',0.0401013241951822,0.0334252033167328,0.031190779976468
-19_-15_6',0.0485301390414375,0.0360389777547207,0.0373155350459226
-19_-15_7',0.0527232307029023,0.0381578893128385,0.0364302086223495
-19_-15_8',0.0614558686345159,0.0417495335146219,0.039190399670418
-19_-15_9',0.0644021554358342,0.0456919349743587,0.0397519103799283
-19_-15_10',0.0831123790822696,0.0471099237251956,0.0503791531672448
-19_-15_11',0.141340696182136,0.0843759244134029,0.0742254808321035
-19_-15_12',0.229051975568861,0.225813766867049,0.165881921788176
-19_-15_13',0.261014329108575,0.671383154390992,0.501474366244178
-19_-15_14',0.279101422151037,0.624893938649176,0.380743242776033
-19_-14_-14',0.127903228667241,0.23360362508956,0.389156743715023
-19_-14_-13',0.0911813472978829,0.153461979157606,0.256973528359579
-19_-14_-12',0.0621145453175019,0.118408375801714,0.191148242628594
-19_-14_-11',0.0509171732709815,0.0821080850462046,0.124353944487711
-19_-14_-10',0.0425122020122587,0.0867258824720467,0.100179355739753
-19_-14_-9',0.0612269401027717,0.061142985551406,0.0582184681240266
-19_-14_-8',0.0799268458643589,0.0527481332952274,0.0503060802345902
-19_-14_-7',0.0522650133876366,0.0444062223312025,0.0425423756028516
-19_-14_-6',0.0363850454687864,0.0369913195183607,0.0380529805875039
-19_-14_-5',0.0269691062262135,0.0322743439422667,0.0311060393191416
-19_-14_-4',0.0206471596384516,0.0289048735055895,0.0273438759061916
-19_-14_-3',0.0190577914434639,0.0302302994413834,0.0274820768811627
-19_-14_-2',0.0198796056425655,0.0311905464792242,0.0270714514314311
-19_-14_-1',0.0189346406702938,0.0349012184132459,0.0277756378996475
-19_-14_0',0.0246184135935145,0.0368810680853591,0.0288581836637164
-19_-14_1',0.0268484400522907,0.0364897871913015,0.0312643607158021
-19_-14_2',0.0298084306494845,0.037065603935491,0.0302434059080616
-19_-14_3',0.0287160485994337,0.0337503176476687,0.028358132021317
-19_-14_4',0.0368347155828977,0.0350662933449149,0.0289754033639872
-19_-14_5',0.0452311703084022,0.0358763329220006,0.0289735747006939
-19_-14_6',0.0452630046737996,0.0380295806748935,0.032882393749062
-19_-14_7',0.0538675982805056,0.0424182034959936,0.0357346290001987
-19_-14_8',0.0564967918702538,0.0433212376697334,0.036979196137019
-19_-14_9',0.0626405611834435,0.0517721321217122,0.0435504412387979
-19_-14_10',0.0915971187780843,0.0688457765485337,0.0521730502146987
-19_-14_11',0.109393237115052,0.0949066996070417,0.0823691878772805
-19_-14_12',0.242648660226067,0.188341888204908,0.12235010566633
-19_-14_13',0.361954020850544,0.318639208788292,0.200111952685694
-19_-14_14',0.546907505113542,0.580548622157192,0.357658333255427
-19_-13_-15',0.204181561361451,0.362751898685589,0.416644659752168
-19_-13_-14',0.0734712223682247,0.110318084378336,0.15953758358414
-19_-13_-13',0.0756234259332968,0.145672041224619,0.232708462043399
-19_-13_-12',0.0674347151064761,0.119719243999392,0.190476886610093
-19_-13_-11',0.0679662671534024,0.107437357117186,0.159223288214876
-19_-13_-10',0.0623121024143367,0.0798825859917711,0.0711167753630871
-19_-13_-9',0.061644373629479,0.0610056305560686,0.0609250733734748
-19_-13_-8',0.0545407625833456,0.050843375882198,0.0488621379499392
-19_-13_-7',0.0356406408322186,0.0420550420579071,0.0401659801891503
-19_-13_-6',0.0304434689878914,0.035159889396308,0.0355525777913417
-19_-13_-5',0.0225104788683775,0.0338905103187972,0.0315191219746824
-19_-13_-4',0.0180854424354252,0.0315138006903718,0.0291776942829421
-19_-13_-3',0.0201882976010082,0.0324889188892521,0.0287184054814035
-19_-13_-2',0.0243103936440585,0.0346454841626505,0.0296067585695541
-19_-13_-1',0.0243732749847855,0.036413942091312,0.0292853425476411
-19_-13_0',0.0251377512103557,0.0367574453206281,0.0273247305159848
-19_-13_1',0.0300556252962765,0.0360849123835468,0.0282575419815592
-19_-13_2',0.034378766327531,0.0359354730084116,0.0294812681294125
-19_-13_3',0.0311542669848689,0.0331976986629289,0.0288050455213621
-19_-13_4',0.0337839812248883,0.0354234428298667,0.0279212499795335
